,datetime,temp,humid,precip,precip_form,windspd
6874,2021-10-14-10, 16.700001 , 89.000000 , 0.000000 ,0.0, 0.500000 
6875,2021-10-14-11, 16.400000 , 91.000000 , 0.000000 ,0.0, 0.700000 
6876,2021-10-14-12, 16.100000 , 93.000000 , 0.000000 ,0.0, 0.200000 
6877,2021-10-14-13, 15.900000 , 95.000000 , 0.000000 ,0.0, 0.400000 
6878,2021-10-14-14, 16.500000 , 93.000000 , 0.000000 ,0.0, 0.500000 
6879,2021-10-14-15, 16.200001 , 95.000000 , 0.000000 ,0.0, 0.100000 
6880,2021-10-14-16, 16.100000 , 95.000000 , 0.000000 ,0.0, 0.600000 
6881,2021-10-14-17, 16.100000 , 97.000000 , 0.000000 ,0.0, 0.000000 
6882,2021-10-14-18, 15.900000 , 97.000000 , 0.500000 ,1.0, 0.700000 
6883,2021-10-14-19, 15.900000 , 98.000000 , 0.300000 ,1.0, 0.200000 
6884,2021-10-14-20, 15.800000 , 99.000000 , 0.400000 ,0.0, 0.000000 
6885,2021-10-14-21, 15.700000 , 99.000000 , 0.000000 ,1.0, 0.100000 
6886,2021-10-14-22, 16.100000 , 99.000000 , 0.500000 ,1.0, 0.000000 
6887,2021-10-14-23, 16.600000 , 98.000000 , 0.200000 ,0.0, 0.200000 
6888,2021-10-15-00, 18.100000 , 93.000000 , 0.000000 ,0.0, 0.800000 
6889,2021-10-15-01, 18.299999 , 89.000000 , 0.000000 ,0.0, 0.600000 
6890,2021-10-15-02, 19.100000 , 78.000000 , 0.000000 ,0.0, 1.400000 
6891,2021-10-15-03, 19.900000 , 74.000000 , 0.000000 ,0.0, 1.500000 
6892,2021-10-15-04, 21.400000 , 69.000000 , 0.000000 ,0.0, 0.800000 
6893,2021-10-15-05, 20.700001 , 66.000000 , 0.000000 ,0.0, 2.100000 
6894,2021-10-15-06, 20.000000 , 72.000000 , 0.000000 ,0.0, 1.700000 
6895,2021-10-15-07, 19.299999 , 73.000000 , 0.000000 ,0.0, 1.000000 
6896,2021-10-15-08, 18.600000 , 74.000000 , 0.000000 ,0.0, 1.300000 
6897,2021-10-15-09, 18.299999 , 74.000000 , 0.000000 ,0.0, 2.000000 
6898,2021-10-15-10, 17.799999 , 77.000000 , 0.000000 ,0.0, 1.100000 
6899,2021-10-15-11, 17.000000 , 84.000000 , 0.000000 ,0.0, 0.800000 
6900,2021-10-15-12, 16.900000 , 86.000000 , 0.000000 ,0.0, 0.700000 
6901,2021-10-15-13, 16.200001 , 91.000000 , 0.100000 ,1.0, 0.500000 
6902,2021-10-15-14, 15.500000 , 94.000000 , 0.100000 ,1.0, 0.800000 
6903,2021-10-15-15, 15.100000 , 97.000000 , 0.600000 ,1.0, 0.500000 
6904,2021-10-15-16, 14.900000 , 98.000000 , 0.200000 ,1.0, 0.400000 
6905,2021-10-15-17, 14.500000 , 98.000000 , 0.000000 ,0.0, 0.400000 
6906,2021-10-15-18, 14.000000 , 96.000000 , 0.000000 ,0.0, 1.300000 
6907,2021-10-15-19, 13.500000 , 95.000000 , 0.000000 ,0.0, 0.700000 
6908,2021-10-15-20, 12.400000 , 94.000000 , 0.000000 ,0.0, 0.500000 
6909,2021-10-15-21, 11.200000 , 94.000000 , 0.000000 ,0.0, 1.000000 
6910,2021-10-15-22, 12.400000 , 96.000000 , 0.000000 ,0.0, 0.700000 
6911,2021-10-15-23, 14.200000 , 81.000000 , 0.000000 ,0.0, 0.800000 
6912,2021-10-16-00, 15.700000 , 67.000000 , 0.000000 ,0.0, 2.300000 
6913,2021-10-16-01, 16.200001 , 26.000000 , 0.000000 ,0.0, 2.600000 
6914,2021-10-16-02, 16.000000 , 29.000000 , 0.000000 ,0.0, 4.700000 
6915,2021-10-16-03, 15.700000 , 25.000000 , 0.000000 ,0.0, 4.800000 
6916,2021-10-16-04, 14.000000 , 25.000000 , 0.000000 ,0.0, 2.500000 
6917,2021-10-16-05, 12.800000 , 24.000000 , 0.000000 ,0.0, 3.200000 
6918,2021-10-16-06, 11.100000 , 31.000000 , 0.000000 ,0.0, 2.800000 
6919,2021-10-16-07, 9.900000 , 35.000000 , 0.000000 ,0.0, 2.300000 
6920,2021-10-16-08, 8.600000 , 33.000000 , 0.000000 ,0.0, 2.600000 
6921,2021-10-16-09, 7.700000 , 36.000000 , 0.000000 ,0.0, 3.500000 
6922,2021-10-16-10, 6.700000 , 36.000000 , 0.000000 ,0.0, 3.900000 
6923,2021-10-16-11, 5.600000 , 41.000000 , 0.000000 ,0.0, 1.400000 
6924,2021-10-16-12, 3.500000 , 61.000000 , 0.000000 ,0.0, 0.900000 
6925,2021-10-16-13, 4.800000 , 39.000000 , 0.000000 ,0.0, 1.500000 
6926,2021-10-16-14, 2.100000 , 66.000000 , 0.000000 ,0.0, 1.400000 
6927,2021-10-16-15, 0.800000 , 75.000000 , 0.000000 ,0.0, 0.400000 
6928,2021-10-16-16, 0.400000 , 78.000000 , 0.000000 ,0.0, 0.500000 
6929,2021-10-16-17, -0.200000 , 79.000000 , 0.000000 ,0.0, 0.700000 
6930,2021-10-16-18, -1.200000 , 88.000000 , 0.000000 ,0.0, 0.400000 
6931,2021-10-16-19, -1.100000 , 91.000000 , 0.000000 ,0.0, 0.300000 
6932,2021-10-16-20, -1.700000 , 91.000000 , 0.000000 ,0.0, 0.400000 
6933,2021-10-16-21, -1.100000 , 90.000000 , 0.000000 ,0.0, 0.100000 
6934,2021-10-16-22, 1.100000 , 75.000000 , 0.000000 ,0.0, 0.600000 
6935,2021-10-16-23, 4.000000 , 43.000000 , 0.000000 ,0.0, 1.200000 
6936,2021-10-17-00, 5.900000 , 40.000000 , 0.000000 ,0.0, 1.500000 
6937,2021-10-17-01, 6.600000 , 40.000000 , 0.000000 ,0.0, 2.900000 
6938,2021-10-17-02, 7.800000 , 36.000000 , 0.000000 ,0.0, 3.000000 
6939,2021-10-17-03, 8.900000 , 34.000000 , 0.000000 ,0.0, 2.500000 
6940,2021-10-17-04, 9.800000 , 30.000000 , 0.000000 ,0.0, 1.300000 
6941,2021-10-17-05, 11.400000 , 29.000000 , 0.000000 ,0.0, 2.600000 
6942,2021-10-17-06, 11.100000 , 26.000000 , 0.000000 ,0.0, 3.200000 
6943,2021-10-17-07, 10.200000 , 27.000000 , 0.000000 ,0.0, 2.000000 
6944,2021-10-17-08, 6.800000 , 52.000000 , 0.000000 ,0.0, 0.700000 
6945,2021-10-17-09, 4.700000 , 67.000000 , 0.000000 ,0.0, 0.200000 
6946,2021-10-17-10, 3.700000 , 65.000000 , 0.000000 ,0.0, 0.600000 
6947,2021-10-17-11, 2.200000 , 77.000000 , 0.000000 ,0.0, 0.400000 
6948,2021-10-17-12, 1.400000 , 82.000000 , 0.000000 ,0.0, 0.300000 
6949,2021-10-17-13, 0.800000 , 88.000000 , 0.000000 ,0.0, 0.200000 
6950,2021-10-17-14, 1.100000 , 79.000000 , 0.000000 ,0.0, 1.400000 
6951,2021-10-17-15, -0.200000 , 89.000000 , 0.000000 ,0.0, 0.400000 
6952,2021-10-17-16, -0.300000 , 91.000000 , 0.000000 ,0.0, 0.000000 
6953,2021-10-17-17, -0.800000 , 91.000000 , 0.000000 ,0.0, 0.700000 
6954,2021-10-17-18, -1.200000 , 93.000000 , 0.000000 ,0.0, 0.200000 
6955,2021-10-17-19, -0.200000 , 91.000000 , 0.000000 ,0.0, 0.800000 
6956,2021-10-17-20, -0.500000 , 93.000000 , 0.000000 ,0.0, 0.600000 
6957,2021-10-17-21, -0.600000 , 93.000000 , 0.000000 ,0.0, 0.000000 
6958,2021-10-17-22, 1.900000 , 88.000000 , 0.000000 ,0.0, 0.100000 
6959,2021-10-17-23, 4.000000 , 78.000000 , 0.000000 ,0.0, 0.900000 
6960,2021-10-18-00, 7.100000 , 61.000000 , 0.000000 ,0.0, 0.800000 
6961,2021-10-18-01, 9.100000 , 47.000000 , 0.000000 ,0.0, 1.100000 
6962,2021-10-18-02, 11.400000 , 42.000000 , 0.000000 ,0.0, 0.700000 
6963,2021-10-18-03, 12.300000 , 47.000000 , 0.000000 ,0.0, 1.800000 
6964,2021-10-18-04, 12.600000 , 49.000000 , 0.000000 ,0.0, 1.500000 
6965,2021-10-18-05, 12.500000 , 50.000000 , 0.000000 ,0.0, 0.400000 
6966,2021-10-18-06, 12.700000 , 53.000000 , 0.000000 ,0.0, 1.300000 
6967,2021-10-18-07, 12.000000 , 61.000000 , 0.000000 ,0.0, 1.100000 
6968,2021-10-18-08, 11.100000 , 70.000000 , 0.000000 ,0.0, 0.800000 
6969,2021-10-18-09, 10.300000 , 79.000000 , 0.000000 ,0.0, 0.500000 
6970,2021-10-18-10, 10.100000 , 82.000000 , 0.000000 ,0.0, 0.300000 
6971,2021-10-18-11, 9.800000 , 84.000000 , 0.000000 ,0.0, 0.000000 
6972,2021-10-18-12, 9.700000 , 87.000000 , 0.000000 ,1.0, 0.400000 
6973,2021-10-18-13, 9.500000 , 89.000000 , 0.000000 ,0.0, 0.400000 
6974,2021-10-18-14, 9.200000 , 91.000000 , 0.000000 ,0.0, 0.200000 
6975,2021-10-18-15, 8.900000 , 95.000000 , 0.100000 ,1.0, 0.900000 
6976,2021-10-18-16, 8.600000 , 97.000000 , 1.300000 ,0.0, 0.500000 
6977,2021-10-18-17, 8.500000 , 98.000000 , 0.100000 ,0.0, 1.100000 
6978,2021-10-18-18, 8.600000 , 98.000000 , 0.000000 ,0.0, 1.400000 
6979,2021-10-18-19, 8.600000 , 98.000000 , 0.000000 ,1.0, 0.100000 
6980,2021-10-18-20, 8.500000 , 99.000000 , 0.100000 ,0.0, 0.200000 
6981,2021-10-18-21, 8.700000 , 99.000000 , 0.000000 ,0.0, 0.300000 
6982,2021-10-18-22, 9.200000 , 98.000000 , 0.000000 ,0.0, 0.600000 
6983,2021-10-18-23, 9.400000 , 96.000000 , 0.100000 ,1.0, 0.500000 
6984,2021-10-19-00, 10.100000 , 93.000000 , 0.300000 ,0.0, 0.400000 
6985,2021-10-19-01, 11.400000 , 85.000000 , 0.000000 ,0.0, 0.700000 
6986,2021-10-19-02, 13.000000 , 77.000000 , 0.000000 ,0.0, 1.200000 
6987,2021-10-19-03, 14.300000 , 69.000000 , 0.000000 ,0.0, 1.900000 
6988,2021-10-19-04, 14.500000 , 62.000000 , 0.000000 ,0.0, 2.800000 
6989,2021-10-19-05, 13.300000 , 57.000000 , 0.000000 ,0.0, 2.000000 
6990,2021-10-19-06, 14.900000 , 42.000000 , 0.000000 ,0.0, 2.600000 
6991,2021-10-19-07, 13.600000 , 49.000000 , 0.000000 ,0.0, 2.300000 
6992,2021-10-19-08, 11.100000 , 62.000000 , 0.000000 ,0.0, 0.500000 
6993,2021-10-19-09, 10.100000 , 69.000000 , 0.000000 ,0.0, 1.500000 
6994,2021-10-19-10, 10.100000 , 70.000000 , 0.000000 ,0.0, 1.200000 
6995,2021-10-19-11, 9.800000 , 71.000000 , 0.000000 ,0.0, 2.300000 
6996,2021-10-19-12, 8.600000 , 80.000000 , 0.000000 ,0.0, 0.500000 
6997,2021-10-19-13, 7.200000 , 84.000000 , 0.000000 ,0.0, 1.300000 
6998,2021-10-19-14, 6.100000 , 90.000000 , 0.000000 ,0.0, 1.000000 
6999,2021-10-19-15, 5.500000 , 93.000000 , 0.000000 ,0.0, 1.000000 
7000,2021-10-19-16, 3.700000 , 95.000000 , 0.000000 ,0.0, 0.600000 
7001,2021-10-19-17, 2.700000 , 96.000000 , 0.000000 ,0.0, 0.200000 
7002,2021-10-19-18, 2.500000 , 97.000000 , 0.000000 ,0.0, 0.200000 
7003,2021-10-19-19, 1.900000 , 98.000000 , 0.000000 ,0.0, 0.400000 
7004,2021-10-19-20, 1.600000 , 98.000000 , 0.000000 ,0.0, 0.500000 
7005,2021-10-19-21, 1.800000 , 98.000000 , 0.000000 ,0.0, 0.000000 
7006,2021-10-19-22, 3.400000 , 99.000000 , 0.000000 ,0.0, 0.000000 
7007,2021-10-19-23, 6.400000 , 94.000000 , 0.000000 ,0.0, 0.500000 
7008,2021-10-20-00, 8.200000 , 83.000000 , 0.000000 ,0.0, 1.200000 
7009,2021-10-20-01, 10.400000 , 72.000000 , 0.000000 ,0.0, 0.800000 
7010,2021-10-20-02, 12.000000 , 55.000000 , 0.000000 ,0.0, 1.400000 
7011,2021-10-20-03, 12.700000 , 47.000000 , 0.000000 ,0.0, 1.700000 
7012,2021-10-20-04, 13.500000 , 40.000000 , 0.000000 ,0.0, 2.600000 
7013,2021-10-20-05, 14.200000 , 35.000000 , 0.000000 ,0.0, 1.900000 
7014,2021-10-20-06, 14.300000 , 33.000000 , 0.000000 ,0.0, 1.800000 
7015,2021-10-20-07, 13.600000 , 44.000000 , 0.000000 ,0.0, 0.600000 
7016,2021-10-20-08, 9.000000 , 69.000000 , 0.000000 ,0.0, 1.200000 
7017,2021-10-20-09, 8.000000 , 74.000000 , 0.000000 ,0.0, 1.300000 
7018,2021-10-20-10, 5.900000 , 88.000000 , 0.000000 ,0.0, 0.500000 
7019,2021-10-20-11, 5.000000 , 92.000000 , 0.000000 ,0.0, 0.400000 
7020,2021-10-20-12, 4.200000 , 94.000000 , 0.000000 ,0.0, 0.200000 
7021,2021-10-20-13, 3.500000 , 95.000000 , 0.000000 ,0.0, 0.000000 
7022,2021-10-20-14, 3.100000 , 96.000000 , 0.000000 ,0.0, 0.600000 
7023,2021-10-20-15, 2.900000 , 96.000000 , 0.000000 ,0.0, 0.100000 
7024,2021-10-20-16, 1.900000 , 97.000000 , 0.000000 ,0.0, 0.100000 
7025,2021-10-20-17, 2.000000 , 98.000000 , 0.000000 ,0.0, 0.400000 
7026,2021-10-20-18, 1.600000 , 98.000000 , 0.000000 ,0.0, 0.700000 
7027,2021-10-20-19, 1.400000 , 98.000000 , 0.000000 ,0.0, 1.000000 
7028,2021-10-20-20, 1.100000 , 98.000000 , 0.000000 ,0.0, 0.600000 
7029,2021-10-20-21, 1.800000 , 98.000000 , 0.000000 ,0.0, 0.500000 
7030,2021-10-20-22, 3.700000 , 98.000000 , 0.000000 ,0.0, 0.000000 
7031,2021-10-20-23, 5.900000 , 91.000000 , 0.000000 ,0.0, 0.500000 
7032,2021-10-21-00, 8.300000 , 82.000000 , 0.000000 ,0.0, 1.300000 
7033,2021-10-21-01, 11.100000 , 75.000000 , 0.000000 ,0.0, 1.000000 
7034,2021-10-21-02, 12.500000 , 65.000000 , 0.000000 ,0.0, 1.200000 
7035,2021-10-21-03, 13.400000 , 48.000000 , 0.000000 ,0.0, 1.300000 
7036,2021-10-21-04, 14.000000 , 38.000000 , 0.000000 ,0.0, 1.900000 
7037,2021-10-21-05, 14.300000 , 36.000000 , 0.000000 ,0.0, 2.400000 
7038,2021-10-21-06, 14.300000 , 34.000000 , 0.000000 ,0.0, 1.300000 
7039,2021-10-21-07, 12.300000 , 50.000000 , 0.000000 ,0.0, 0.700000 
7040,2021-10-21-08, 9.700000 , 64.000000 , 0.000000 ,0.0, 1.000000 
7041,2021-10-21-09, 7.900000 , 80.000000 , 0.000000 ,0.0, 0.500000 
7042,2021-10-21-10, 6.500000 , 85.000000 , 0.000000 ,0.0, 0.700000 
7043,2021-10-21-11, 6.000000 , 90.000000 , 0.000000 ,0.0, 0.400000 
7044,2021-10-21-12, 4.800000 , 92.000000 , 0.000000 ,0.0, 0.800000 
7045,2021-10-21-13, 3.900000 , 94.000000 , 0.000000 ,0.0, 0.600000 
7046,2021-10-21-14, 3.400000 , 95.000000 , 0.000000 ,0.0, 0.800000 
7047,2021-10-21-15, 2.700000 , 97.000000 , 0.000000 ,0.0, 0.000000 
7048,2021-10-21-16, 2.200000 , 97.000000 , 0.000000 ,0.0, 0.000000 
7049,2021-10-21-17, 2.300000 , 98.000000 , 0.000000 ,0.0, 0.700000 
7050,2021-10-21-18, 1.300000 , 98.000000 , 0.000000 ,0.0, 0.000000 
7051,2021-10-21-19, 1.500000 , 98.000000 , 0.000000 ,0.0, 0.100000 
7052,2021-10-21-20, 1.700000 , 99.000000 , 0.000000 ,0.0, 1.300000 
7053,2021-10-21-21, 1.700000 , 99.000000 , 0.000000 ,0.0, 0.700000 
7054,2021-10-21-22, 3.700000 , 99.000000 , 0.000000 ,0.0, 0.400000 
7055,2021-10-21-23, 5.900000 , 99.000000 , 0.000000 ,0.0, 0.500000 
7056,2021-10-22-00, 8.400000 , 85.000000 , 0.000000 ,0.0, 1.100000 
7057,2021-10-22-01, 11.200000 , 74.000000 , 0.000000 ,0.0, 1.000000 
7058,2021-10-22-02, 13.800000 , 62.000000 , 0.000000 ,0.0, 1.400000 
7059,2021-10-22-03, 15.400000 , 52.000000 , 0.000000 ,0.0, 1.700000 
7060,2021-10-22-04, 16.200001 , 43.000000 , 0.000000 ,0.0, 2.200000 
7061,2021-10-22-05, 16.700001 , 41.000000 , 0.000000 ,0.0, 1.900000 
7062,2021-10-22-06, 17.000000 , 36.000000 , 0.000000 ,0.0, 2.900000 
7063,2021-10-22-07, 14.800000 , 46.000000 , 0.000000 ,0.0, 1.700000 
7064,2021-10-22-08, 10.800000 , 66.000000 , 0.000000 ,0.0, 0.200000 
7065,2021-10-22-09, 8.600000 , 77.000000 , 0.000000 ,0.0, 1.000000 
7066,2021-10-22-10, 7.500000 , 82.000000 , 0.000000 ,0.0, 0.500000 
7067,2021-10-22-11, 6.800000 , 86.000000 , 0.000000 ,0.0, 1.000000 
7068,2021-10-22-12, 5.300000 , 92.000000 , 0.000000 ,0.0, 0.400000 
7069,2021-10-22-13, 4.700000 , 94.000000 , 0.000000 ,0.0, 0.700000 
7070,2021-10-22-14, 3.800000 , 94.000000 , 0.000000 ,0.0, 0.100000 
7071,2021-10-22-15, 3.000000 , 96.000000 , 0.000000 ,0.0, 0.500000 
7072,2021-10-22-16, 3.300000 , 98.000000 , 0.000000 ,0.0, 0.800000 
7073,2021-10-22-17, 2.800000 , 98.000000 , 0.000000 ,0.0, 0.500000 
7074,2021-10-22-18, 2.000000 , 98.000000 , 0.000000 ,0.0, 0.100000 
7075,2021-10-22-19, 1.900000 , 98.000000 , 0.000000 ,0.0, 0.400000 
7076,2021-10-22-20, 2.000000 , 98.000000 , 0.000000 ,0.0, 0.900000 
7077,2021-10-22-21, 3.000000 , 99.000000 , 0.000000 ,0.0, 0.300000 
7078,2021-10-22-22, 3.800000 , 99.000000 , 0.000000 ,0.0, 0.500000 
7079,2021-10-22-23, 6.200000 , 99.000000 , 0.000000 ,0.0, 0.400000 
7080,2021-10-23-00, 7.400000 , 91.000000 , 0.000000 ,0.0, 1.100000 
7081,2021-10-23-01, 10.000000 , 80.000000 , 0.000000 ,0.0, 1.200000 
7082,2021-10-23-02, 12.700000 , 65.000000 , 0.000000 ,0.0, 1.200000 
7083,2021-10-23-03, 14.700000 , 51.000000 , 0.000000 ,0.0, 1.300000 
7084,2021-10-23-04, 16.200001 , 39.000000 , 0.000000 ,0.0, 1.600000 
7085,2021-10-23-05, 17.000000 , 33.000000 , 0.000000 ,0.0, 1.300000 
7086,2021-10-23-06, 17.100000 , 35.000000 , 0.000000 ,0.0, 2.000000 
7087,2021-10-23-07, 15.400000 , 42.000000 , 0.000000 ,0.0, 1.600000 
7088,2021-10-23-08, 10.900000 , 67.000000 , 0.000000 ,0.0, 0.800000 
7089,2021-10-23-09, 9.200000 , 72.000000 , 0.000000 ,0.0, 1.300000 
7090,2021-10-23-10, 6.800000 , 86.000000 , 0.000000 ,0.0, 0.100000 
7091,2021-10-23-11, 5.600000 , 91.000000 , 0.000000 ,0.0, 0.300000 
7092,2021-10-23-12, 4.400000 , 93.000000 , 0.000000 ,0.0, 0.000000 
7093,2021-10-23-13, 3.800000 , 94.000000 , 0.000000 ,0.0, 0.000000 
7094,2021-10-23-14, 2.900000 , 95.000000 , 0.000000 ,0.0, 0.100000 
7095,2021-10-23-15, 2.600000 , 95.000000 , 0.000000 ,0.0, 0.300000 
7096,2021-10-23-16, 2.100000 , 97.000000 , 0.000000 ,0.0, 0.100000 
7097,2021-10-23-17, 2.100000 , 97.000000 , 0.000000 ,0.0, 0.900000 
7098,2021-10-23-18, 1.000000 , 97.000000 , 0.000000 ,0.0, 0.600000 
7099,2021-10-23-19, 0.800000 , 98.000000 , 0.000000 ,0.0, 0.000000 
7100,2021-10-23-20, 1.500000 , 98.000000 , 0.000000 ,0.0, 1.000000 
7101,2021-10-23-21, 2.600000 , 99.000000 , 0.000000 ,0.0, 0.500000 
7102,2021-10-23-22, 3.800000 , 99.000000 , 0.000000 ,0.0, 0.400000 
7103,2021-10-23-23, 4.600000 , 99.000000 , 0.000000 ,0.0, 0.500000 
7104,2021-10-24-00, 5.200000 , 98.000000 , 0.000000 ,0.0, 0.300000 
7105,2021-10-24-01, 8.000000 , 87.000000 , 0.000000 ,0.0, 0.700000 
7106,2021-10-24-02, 12.300000 , 61.000000 , 0.000000 ,0.0, 0.400000 
7107,2021-10-24-03, 14.500000 , 54.000000 , 0.000000 ,0.0, 1.300000 
7108,2021-10-24-04, 15.500000 , 43.000000 , 0.000000 ,0.0, 1.600000 
7109,2021-10-24-05, 16.200001 , 42.000000 , 0.000000 ,0.0, 1.300000 
7110,2021-10-24-06, 16.600000 , 40.000000 , 0.000000 ,0.0, 0.700000 
7111,2021-10-24-07, 14.600000 , 54.000000 , 0.000000 ,0.0, 1.000000 
7112,2021-10-24-08, 10.800000 , 72.000000 , 0.000000 ,0.0, 1.700000 
7113,2021-10-24-09, 8.900000 , 80.000000 , 0.000000 ,0.0, 0.800000 
7114,2021-10-24-10, 7.100000 , 91.000000 , 0.000000 ,0.0, 0.700000 
7115,2021-10-24-11, 5.500000 , 93.000000 , 0.000000 ,0.0, 0.000000 
7116,2021-10-24-12, 5.000000 , 95.000000 , 0.000000 ,0.0, 0.400000 
7117,2021-10-24-13, 4.300000 , 96.000000 , 0.000000 ,0.0, 0.200000 
7118,2021-10-24-14, 3.500000 , 96.000000 , 0.000000 ,0.0, 0.000000 
7119,2021-10-24-15, 2.800000 , 97.000000 , 0.000000 ,0.0, 0.400000 
7120,2021-10-24-16, 2.400000 , 97.000000 , 0.000000 ,0.0, 0.300000 
7121,2021-10-24-17, 2.000000 , 98.000000 , 0.000000 ,0.0, 0.000000 
7122,2021-10-24-18, 2.000000 , 98.000000 , 0.000000 ,0.0, 0.100000 
7123,2021-10-24-19, 3.000000 , 99.000000 , 0.000000 ,0.0, 0.900000 
7124,2021-10-24-20, 4.000000 , 99.000000 , 0.000000 ,0.0, 0.000000 
7125,2021-10-24-21, 4.200000 , 99.000000 , 0.000000 ,0.0, 0.600000 
7126,2021-10-24-22, 4.200000 , 99.000000 , 0.000000 ,0.0, 0.900000 
7127,2021-10-24-23, 5.300000 , 99.000000 , 0.000000 ,0.0, 0.400000 
7128,2021-10-25-00, 6.300000 , 99.000000 , 0.000000 ,0.0, 0.800000 
7129,2021-10-25-01, 8.400000 , 93.000000 , 0.000000 ,0.0, 0.600000 
7130,2021-10-25-02, 11.300000 , 70.000000 , 0.000000 ,0.0, 0.600000 
7131,2021-10-25-03, 13.900000 , 54.000000 , 0.000000 ,0.0, 0.900000 
7132,2021-10-25-04, 15.400000 , 49.000000 , 0.000000 ,0.0, 1.100000 
7133,2021-10-25-05, 16.200001 , 47.000000 , 0.000000 ,0.0, 1.300000 
7134,2021-10-25-06, 16.500000 , 46.000000 , 0.000000 ,0.0, 1.000000 
7135,2021-10-25-07, 14.500000 , 60.000000 , 0.000000 ,0.0, 0.900000 
7136,2021-10-25-08, 11.100000 , 75.000000 , 0.000000 ,0.0, 1.100000 
7137,2021-10-25-09, 9.000000 , 87.000000 , 0.000000 ,0.0, 0.900000 
7138,2021-10-25-10, 7.100000 , 92.000000 , 0.000000 ,0.0, 0.500000 
7139,2021-10-25-11, 6.300000 , 94.000000 , 0.000000 ,0.0, 0.100000 
7140,2021-10-25-12, 5.200000 , 95.000000 , 0.000000 ,0.0, 0.200000 
7141,2021-10-25-13, 4.700000 , 97.000000 , 0.000000 ,0.0, 0.100000 
7142,2021-10-25-14, 3.500000 , 97.000000 , 0.000000 ,0.0, 0.000000 
7143,2021-10-25-15, 3.400000 , 97.000000 , 0.000000 ,0.0, 0.600000 
7144,2021-10-25-16, 3.000000 , 98.000000 , 0.000000 ,0.0, 0.000000 
7145,2021-10-25-17, 4.200000 , 98.000000 , 0.000000 ,0.0, 0.400000 
7146,2021-10-25-18, 5.000000 , 98.000000 , 0.000000 ,0.0, 0.200000 
7147,2021-10-25-19, 5.400000 , 99.000000 , 0.000000 ,0.0, 0.200000 
7148,2021-10-25-20, 5.300000 , 99.000000 , 0.000000 ,0.0, 0.200000 
7149,2021-10-25-21, 5.500000 , 99.000000 , 0.000000 ,0.0, 0.900000 
7150,2021-10-25-22, 5.900000 , 99.000000 , 0.000000 ,0.0, 0.500000 
7151,2021-10-25-23, 6.200000 , 99.000000 , 0.000000 ,0.0, 0.900000 
7152,2021-10-26-00, 7.000000 , 99.000000 , 0.000000 ,0.0, 0.400000 
7153,2021-10-26-01, 8.100000 , 94.000000 , 0.000000 ,0.0, 0.200000 
7154,2021-10-26-02, 11.700000 , 79.000000 , 0.000000 ,0.0, 0.700000 
7155,2021-10-26-03, 13.800000 , 64.000000 , 0.000000 ,0.0, 1.000000 
7156,2021-10-26-04, 15.600000 , 61.000000 , 0.000000 ,0.0, 0.700000 
7157,2021-10-26-05, 16.600000 , 57.000000 , 0.000000 ,0.0, 0.500000 
7158,2021-10-26-06, 16.799999 , 56.000000 , 0.000000 ,0.0, 0.600000 
7159,2021-10-26-07, 14.600000 , 69.000000 , 0.000000 ,0.0, 1.400000 
7160,2021-10-26-08, 12.100000 , 81.000000 , 0.000000 ,0.0, 0.800000 
7161,2021-10-26-09, 10.500000 , 89.000000 , 0.000000 ,0.0, 0.500000 
7162,2021-10-26-10, 8.900000 , 94.000000 , 0.000000 ,0.0, 0.400000 
7163,2021-10-26-11, 8.000000 , 96.000000 , 0.000000 ,0.0, 0.100000 
7164,2021-10-26-12, 8.000000 , 97.000000 , 0.000000 ,0.0, 0.500000 
7165,2021-10-26-13, 7.800000 , 97.000000 , 0.000000 ,0.0, 0.900000 
7166,2021-10-26-14, 6.600000 , 97.000000 , 0.000000 ,0.0, 0.300000 
7167,2021-10-26-15, 6.500000 , 98.000000 , 0.000000 ,0.0, 0.500000 
7168,2021-10-26-16, 6.200000 , 98.000000 , 0.000000 ,0.0, 0.400000 
7169,2021-10-26-17, 6.500000 , 99.000000 , 0.000000 ,1.0, 0.700000 
7170,2021-10-26-18, 9.500000 , 97.000000 , 1.200000 ,1.0, 1.600000 
7171,2021-10-26-19, 8.000000 , 99.000000 , 0.000000 ,0.0, 1.100000 
7172,2021-10-26-20, 7.100000 , 99.000000 , 0.000000 ,0.0, 1.100000 
7173,2021-10-26-21, 7.100000 , 99.000000 , 0.000000 ,0.0, 0.400000 
7174,2021-10-26-22, 8.400000 , 99.000000 , 0.000000 ,0.0, 0.400000 
7175,2021-10-26-23, 10.000000 , 99.000000 , 0.000000 ,0.0, 0.100000 
7176,2021-10-27-00, 12.100000 , 93.000000 , 0.000000 ,0.0, 0.700000 
7177,2021-10-27-01, 13.600000 , 84.000000 , 0.000000 ,0.0, 1.200000 
7178,2021-10-27-02, 15.000000 , 71.000000 , 0.000000 ,0.0, 0.900000 
7179,2021-10-27-03, 16.700001 , 60.000000 , 0.000000 ,0.0, 1.300000 
7180,2021-10-27-04, 17.700001 , 45.000000 , 0.000000 ,0.0, 2.200000 
7181,2021-10-27-05, 18.000000 , 31.000000 , 0.000000 ,0.0, 3.100000 
7182,2021-10-27-06, 17.500000 , 34.000000 , 0.000000 ,0.0, 3.500000 
7183,2021-10-27-07, 15.500000 , 43.000000 , 0.000000 ,0.0, 1.300000 
